Id,BedroomAbvGr,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,EnclosedPorch,Fireplaces,FirstFlrSF,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,MoSold,OpenPorchSF,PoolArea,ScreenPorch,SecondFlrSF,Threeseasonporch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,MSSubClass,MSZoning,Street,Alley,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,GarageType,MiscFeature,SaleType,SaleCondition,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,PoolQC,LotShape,LandSlope,BsmtExposure,BsmtFinType1,BsmtFinType2,Functional,GarageFinish,PavedDrive,Utilities,CentralAir,Electrical,Fence,OverallQual,OverallCond
1055,3.0,932.0,0.0,1.0,0.0,133.0,0.0,1.0,1091.0,2.0,586.0,2.0,2002.0,1989.0,1.0,1.0,11367.0,90.0,0.0,210.0,0.0,11.0,60.0,0.0,0.0,898.0,0.0,7.0,1065.0,199.0,2002.0,2002.0,2006.0,5.0,4.0,1.0,1.0,3.0,0.0,5.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1056,3.0,644.0,0.0,0.0,1.0,549.0,0.0,1.0,1523.0,2.0,478.0,2.0,1976.0,1523.0,0.0,1.0,11361.0,104.0,0.0,160.0,0.0,5.0,0.0,0.0,189.0,0.0,0.0,7.0,1193.0,0.0,1976.0,1976.0,2008.0,0.0,4.0,1.0,1.0,3.0,4.0,14.0,2.0,2.0,0.0,2.0,1.0,1.0,10.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,2.0,5.0,4.0
1057,2.0,659.0,0.0,1.0,0.0,705.0,0.0,1.0,1364.0,2.0,484.0,2.0,2005.0,1364.0,0.0,1.0,7052.0,43.0,0.0,240.0,0.0,6.0,36.0,0.0,0.0,0.0,0.0,6.0,1364.0,192.0,2005.0,2005.0,2006.0,11.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,4.0,2.0,1.0,1.0,13.0,14.0,3.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1058,3.0,595.0,0.0,0.0,0.0,378.0,0.0,1.0,979.0,2.0,467.0,2.0,1994.0,1850.0,1.0,1.0,29959.0,0.0,0.0,0.0,0.0,1.0,98.0,0.0,0.0,871.0,0.0,7.0,973.0,168.0,1994.0,1994.0,2009.0,5.0,4.0,1.0,1.0,3.0,2.0,15.0,2.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,3.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,1.0,0.0,3.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,6.0,5.0
1059,3.0,936.0,0.0,1.0,0.0,168.0,0.0,1.0,1130.0,2.0,836.0,3.0,2008.0,2184.0,1.0,1.0,11308.0,96.0,0.0,154.0,0.0,7.0,102.0,0.0,0.0,1054.0,0.0,10.0,1104.0,0.0,2008.0,2008.0,2009.0,5.0,4.0,1.0,1.0,3.0,4.0,16.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,3.0,2.0,1.0,1.0,1.0,9.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,8.0,4.0
1060,3.0,297.0,557.0,0.0,0.0,0.0,19.0,1.0,1096.0,1.0,432.0,2.0,1977.0,1991.0,1.0,1.0,11275.0,0.0,0.0,480.0,0.0,3.0,0.0,0.0,0.0,895.0,0.0,7.0,854.0,0.0,1932.0,1950.0,2007.0,4.0,4.0,1.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,1.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,1.0,3.0,0.0,1.0,2.0,5.0,3.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,5.0,6.0
1061,2.0,616.0,0.0,1.0,0.0,722.0,170.0,0.0,1338.0,2.0,582.0,2.0,2001.0,1338.0,0.0,1.0,4920.0,41.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1338.0,0.0,2001.0,2001.0,2010.0,11.0,4.0,1.0,1.0,3.0,4.0,22.0,2.0,2.0,4.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,2.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1062,2.0,0.0,0.0,0.0,0.0,894.0,0.0,0.0,894.0,1.0,1248.0,3.0,1994.0,894.0,0.0,1.0,18000.0,120.0,0.0,0.0,560.0,8.0,20.0,0.0,0.0,0.0,0.0,6.0,894.0,0.0,1935.0,1950.0,2008.0,1.0,0.0,0.0,1.0,2.0,4.0,9.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,2.0,3.0
1063,5.0,0.0,0.0,0.0,0.0,662.0,0.0,0.0,1422.0,2.0,560.0,2.0,1945.0,2337.0,0.0,2.0,13600.0,85.0,0.0,0.0,0.0,9.0,57.0,0.0,0.0,915.0,0.0,10.0,662.0,0.0,1900.0,1950.0,2007.0,15.0,5.0,1.0,0.0,3.0,4.0,17.0,2.0,2.0,1.0,5.0,1.0,1.0,14.0,15.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,3.0,3.0,2.0,0.0,0.0,5.0,4.0,4.0,4.0
1064,2.0,397.0,0.0,0.0,0.0,706.0,0.0,1.0,1103.0,1.0,440.0,2.0,1976.0,1103.0,0.0,1.0,6000.0,50.0,0.0,0.0,0.0,7.0,120.0,0.0,0.0,0.0,0.0,5.0,1103.0,166.0,1925.0,1980.0,2006.0,1.0,5.0,1.0,1.0,3.0,4.0,17.0,0.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,0.0,1.0,5.0,1.0,9.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,5.0,5.0
1065,3.0,740.0,230.0,0.0,0.0,184.0,0.0,1.0,1154.0,1.0,480.0,2.0,1966.0,1154.0,1.0,1.0,11000.0,0.0,0.0,200.0,0.0,11.0,58.0,0.0,0.0,0.0,0.0,6.0,1154.0,0.0,1966.0,1966.0,2009.0,0.0,4.0,1.0,1.0,3.0,1.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,10.0,11.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,5.0,7.0,2.0,2.0,0.0,1.0,5.0,2.0,4.0,5.0
1066,3.0,1201.0,0.0,1.0,0.0,105.0,0.0,0.0,1306.0,2.0,533.0,2.0,1996.0,2260.0,1.0,1.0,14000.0,80.0,0.0,0.0,0.0,4.0,44.0,0.0,0.0,954.0,0.0,7.0,1306.0,296.0,1996.0,1997.0,2010.0,5.0,4.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,0.0,5.0,1.0,1.0,14.0,15.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,0.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1067,3.0,0.0,0.0,0.0,0.0,799.0,0.0,1.0,799.0,2.0,380.0,2.0,1993.0,1571.0,1.0,1.0,7837.0,59.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,772.0,0.0,7.0,799.0,0.0,1993.0,1994.0,2009.0,5.0,4.0,1.0,1.0,3.0,4.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,0.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,6.0
1068,4.0,674.0,106.0,1.0,0.0,0.0,0.0,0.0,798.0,1.0,442.0,2.0,1964.0,1611.0,1.0,1.0,9760.0,80.0,0.0,360.0,0.0,6.0,128.0,0.0,189.0,813.0,0.0,7.0,780.0,328.0,1964.0,1964.0,2008.0,5.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,5.0
1069,5.0,837.0,0.0,1.0,0.0,105.0,0.0,1.0,1291.0,2.0,576.0,2.0,1973.0,2521.0,1.0,1.0,3964.0,42.0,0.0,0.0,0.0,6.0,20.0,0.0,0.0,1230.0,0.0,10.0,942.0,728.0,1973.0,1973.0,2006.0,13.0,5.0,1.0,1.0,3.0,4.0,10.0,2.0,2.0,4.0,5.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,5.0,3.0
1070,2.0,220.0,0.0,0.0,1.0,625.0,0.0,0.0,893.0,1.0,576.0,2.0,1985.0,893.0,0.0,1.0,9600.0,60.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,845.0,0.0,1949.0,2003.0,2007.0,3.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,1.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,6.0
1071,3.0,586.0,0.0,1.0,0.0,462.0,0.0,0.0,1048.0,1.0,286.0,1.0,1956.0,1048.0,0.0,1.0,10152.0,72.0,0.0,120.0,0.0,6.0,20.0,0.0,192.0,0.0,0.0,6.0,1048.0,0.0,1956.0,1956.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,3.0,1.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,4.0
1072,4.0,298.0,0.0,0.0,0.0,429.0,0.0,0.0,829.0,1.0,441.0,2.0,1968.0,1556.0,1.0,1.0,11700.0,78.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,727.0,0.0,8.0,727.0,0.0,1968.0,1968.0,2009.0,5.0,4.0,1.0,1.0,3.0,4.0,14.0,6.0,2.0,0.0,5.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,5.0,5.0
1073,4.0,0.0,0.0,1.0,1.0,810.0,0.0,1.0,1002.0,1.0,280.0,1.0,1954.0,1456.0,0.0,1.0,7585.0,50.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,454.0,0.0,7.0,810.0,0.0,1948.0,1950.0,2006.0,4.0,4.0,1.0,1.0,3.0,4.0,7.0,0.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,1.0,0.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,0.0,2.0,6.0,6.0,7.0,3.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0
1074,3.0,535.0,0.0,0.0,0.0,155.0,0.0,0.0,698.0,1.0,440.0,2.0,1977.0,1426.0,1.0,1.0,7950.0,75.0,0.0,140.0,0.0,7.0,0.0,0.0,0.0,728.0,0.0,6.0,690.0,252.0,1977.0,1977.0,2009.0,5.0,4.0,1.0,1.0,0.0,0.0,7.0,2.0,2.0,0.0,5.0,3.0,1.0,6.0,11.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,3.0,1.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,2.0,5.0,5.0
1075,2.0,0.0,0.0,0.0,0.0,1240.0,0.0,0.0,1240.0,2.0,826.0,3.0,2006.0,1240.0,0.0,1.0,8556.0,74.0,0.0,0.0,0.0,5.0,93.0,0.0,0.0,0.0,0.0,5.0,1240.0,140.0,2006.0,2006.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1076,3.0,410.0,0.0,0.0,0.0,390.0,0.0,2.0,960.0,1.0,240.0,1.0,1940.0,1740.0,1.0,1.0,13125.0,75.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,780.0,0.0,6.0,800.0,0.0,1940.0,1984.0,2007.0,6.0,4.0,1.0,1.0,3.0,4.0,6.0,2.0,2.0,0.0,5.0,1.0,1.0,14.0,15.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,6.0,5.0
1077,3.0,626.0,0.0,0.0,1.0,170.0,0.0,1.0,1096.0,2.0,566.0,2.0,1950.0,1466.0,0.0,1.0,10800.0,60.0,0.0,0.0,500.0,4.0,21.0,0.0,0.0,370.0,0.0,7.0,796.0,436.0,1936.0,1989.0,2006.0,4.0,4.0,1.0,0.0,3.0,4.0,17.0,2.0,2.0,0.0,0.0,1.0,1.0,14.0,15.0,2.0,1.0,1.0,1.0,3.0,9.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,2.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,7.0
1078,3.0,75.0,791.0,1.0,0.0,230.0,0.0,0.0,1096.0,1.0,299.0,1.0,1969.0,1096.0,0.0,1.0,15870.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,6.0,1096.0,240.0,1969.0,1969.0,2006.0,0.0,4.0,1.0,1.0,3.0,0.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,11.0,2.0,1.0,1.0,1.0,1.0,9.0,0.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,5.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,4.0,4.0
1079,1.0,662.0,0.0,1.0,0.0,186.0,0.0,1.0,848.0,1.0,420.0,2.0,2004.0,848.0,0.0,1.0,4435.0,37.0,0.0,169.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,848.0,140.0,2004.0,2004.0,2006.0,11.0,5.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,2.0,2.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
1080,3.0,495.0,0.0,0.0,0.0,495.0,0.0,0.0,990.0,1.0,299.0,1.0,1996.0,990.0,0.0,1.0,8775.0,65.0,0.0,0.0,0.0,4.0,64.0,0.0,0.0,0.0,0.0,5.0,990.0,0.0,1994.0,1994.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,4.0,4.0
1081,3.0,656.0,0.0,0.0,1.0,602.0,0.0,0.0,1258.0,2.0,528.0,2.0,1971.0,1258.0,0.0,1.0,11040.0,80.0,0.0,144.0,0.0,10.0,0.0,0.0,0.0,0.0,216.0,5.0,1258.0,55.0,1971.0,2004.0,2008.0,0.0,4.0,1.0,1.0,3.0,4.0,14.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,5.0,6.0
1082,3.0,824.0,0.0,1.0,0.0,216.0,220.0,0.0,1040.0,1.0,308.0,1.0,1963.0,1040.0,1.0,1.0,7500.0,75.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1040.0,0.0,1963.0,1963.0,2010.0,0.0,4.0,1.0,1.0,3.0,0.0,19.0,1.0,2.0,0.0,2.0,1.0,1.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,2.0,4.0,4.0
1083,3.0,0.0,0.0,0.0,0.0,1459.0,0.0,1.0,1459.0,2.0,527.0,2.0,2002.0,1459.0,0.0,1.0,8749.0,70.0,0.0,100.0,0.0,9.0,39.0,0.0,0.0,0.0,0.0,6.0,1459.0,192.0,2002.0,2002.0,2007.0,0.0,4.0,1.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1084,3.0,553.0,0.0,1.0,0.0,698.0,0.0,2.0,1251.0,1.0,461.0,1.0,1964.0,1251.0,0.0,1.0,8800.0,80.0,0.0,425.0,700.0,3.0,116.0,0.0,0.0,0.0,0.0,6.0,1251.0,0.0,1964.0,1964.0,2006.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,3.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,2.0,5.0,5.0
1085,3.0,592.0,0.0,0.0,0.0,99.0,0.0,1.0,691.0,2.0,409.0,2.0,1995.0,1498.0,1.0,1.0,13031.0,0.0,0.0,0.0,0.0,7.0,44.0,0.0,0.0,807.0,0.0,6.0,691.0,315.0,1995.0,1996.0,2006.0,5.0,4.0,1.0,1.0,3.0,0.0,8.0,2.0,2.0,0.0,5.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,1.0,0.0,3.0,0.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
1086,2.0,747.0,0.0,1.0,0.0,189.0,0.0,0.0,996.0,1.0,564.0,2.0,1992.0,996.0,0.0,1.0,9069.0,73.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,936.0,120.0,1992.0,1992.0,2010.0,9.0,4.0,1.0,1.0,3.0,4.0,20.0,2.0,2.0,0.0,6.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,5.0,5.0
1087,3.0,334.0,0.0,0.0,0.0,212.0,0.0,0.0,546.0,1.0,286.0,1.0,1973.0,1092.0,1.0,1.0,1974.0,0.0,0.0,0.0,0.0,5.0,96.0,0.0,0.0,546.0,0.0,6.0,546.0,120.0,1973.0,1973.0,2010.0,13.0,5.0,1.0,1.0,3.0,4.0,10.0,2.0,2.0,4.0,5.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,3.0,4.0
1088,3.0,0.0,0.0,0.0,0.0,1082.0,0.0,1.0,1082.0,2.0,1043.0,3.0,2005.0,1953.0,1.0,1.0,10574.0,85.0,0.0,0.0,0.0,5.0,50.0,0.0,0.0,871.0,0.0,9.0,1082.0,160.0,2005.0,2006.0,2009.0,5.0,1.0,1.0,1.0,3.0,4.0,21.0,2.0,2.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,0.0,2.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1089,3.0,0.0,0.0,0.0,0.0,970.0,0.0,0.0,970.0,2.0,380.0,2.0,2004.0,1709.0,0.0,1.0,2522.0,24.0,0.0,50.0,0.0,4.0,40.0,0.0,0.0,739.0,0.0,7.0,970.0,0.0,2004.0,2004.0,2006.0,13.0,5.0,1.0,1.0,3.0,4.0,7.0,2.0,2.0,3.0,5.0,1.0,1.0,13.0,14.0,3.0,2.0,1.0,5.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,6.0,6.0,0.0,3.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1090,1.0,1039.0,0.0,1.0,0.0,208.0,0.0,1.0,1247.0,1.0,550.0,2.0,2005.0,1247.0,1.0,1.0,3316.0,37.0,0.0,0.0,0.0,4.0,84.0,0.0,0.0,0.0,0.0,4.0,1247.0,0.0,2005.0,2005.0,2006.0,11.0,1.0,1.0,2.0,3.0,4.0,21.0,2.0,2.0,4.0,2.0,1.0,1.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,3.0,2.0,6.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,7.0,4.0
1091,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,2.0,400.0,2.0,1987.0,1040.0,0.0,2.0,8544.0,60.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1950.0,1950.0,2009.0,10.0,4.0,1.0,1.0,3.0,0.0,12.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,5.0,5.0,1.0,9.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,4.0,4.0,4.0,7.0,3.0,2.0,0.0,0.0,0.0,4.0,2.0,3.0
1092,2.0,510.0,0.0,1.0,0.0,90.0,0.0,0.0,624.0,2.0,462.0,2.0,1999.0,1252.0,1.0,1.0,2160.0,24.0,0.0,212.0,0.0,3.0,48.0,0.0,0.0,628.0,0.0,4.0,600.0,0.0,1999.0,2000.0,2008.0,13.0,1.0,1.0,2.0,3.0,4.0,21.0,2.0,2.0,3.0,5.0,1.0,1.0,8.0,8.0,1.0,2.0,1.0,5.0,1.0,9.0,4.0,2.0,4.0,2.0,4.0,0.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,6.0,4.0
1093,4.0,423.0,0.0,0.0,0.0,758.0,128.0,1.0,1390.0,2.0,576.0,2.0,1925.0,1694.0,0.0,1.0,8400.0,60.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,304.0,0.0,7.0,1181.0,342.0,1925.0,1950.0,2008.0,4.0,4.0,1.0,1.0,0.0,4.0,18.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,2.0,2.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,5.0,3.0,3.0,0.0,3.0,5.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,4.0,5.0,4.0
1094,1.0,661.0,0.0,1.0,0.0,203.0,0.0,0.0,1200.0,1.0,884.0,2.0,1977.0,1200.0,1.0,1.0,9230.0,71.0,0.0,166.0,0.0,10.0,64.0,0.0,0.0,0.0,0.0,6.0,864.0,0.0,1965.0,1998.0,2006.0,0.0,4.0,1.0,1.0,3.0,0.0,12.0,1.0,2.0,0.0,2.0,3.0,1.0,8.0,8.0,1.0,1.0,1.0,5.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,3.0,3.0,0.0,2.0,2.0,6.0,7.0,3.0,2.0,0.0,1.0,5.0,2.0,4.0,7.0
1095,2.0,248.0,240.0,1.0,0.0,448.0,80.0,0.0,936.0,1.0,308.0,1.0,1956.0,936.0,0.0,1.0,5868.0,74.0,0.0,0.0,0.0,5.0,0.0,0.0,160.0,0.0,0.0,4.0,936.0,0.0,1956.0,2000.0,2010.0,0.0,4.0,1.0,1.0,3.0,4.0,12.0,2.0,2.0,0.0,2.0,1.0,1.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,9.0,4.0,3.0,4.0,4.0,4.0,0.0,4.0,3.0,5.0,5.0,3.0,3.0,0.0,3.0,1.0,5.0,7.0,0.0,2.0,0.0,1.0,5.0,4.0,4.0,6.0
